Plot,Replicate,Species,Day,Time.Point,Observed.ant.present,observed.ant.removing,sample.of.ant.observed.removing,ant.sample,ant.identification,PheSus,EctRui,SerAma,PheMul,WasAur,CypRim,ParCor,MycIst,MycZet,PheSim,PheRug,LabPra,Phe025,PhePug,AphAra,Phe091927,CypCos,ParBug,Phe015,side,position in line,season,zero.seeds.remaining,diff.between.this.timeperiod.and.next,day.time,notes
AVA,1,ZaEk,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,w,7,dry,yes,0,1.13,
AVA,1,ZaEk,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,w,7,dry,yes,0,1.14,
AVA,1,ZaEk,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,w,7,dry,yes,0,1.15,
AVA,1,ZaEk,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,w,7,dry,yes,0,1.16,
AVA,1,ZaEk,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,w,7,dry,yes,0,2.1,
AVA,1,ZaEk,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,w,7,dry,yes,0,2.11,
AVA,1,ZaEk,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,w,7,dry,yes,0,2.12,
AVA,1,ZaEk,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,w,7,dry,yes,0,2.13,
AVA,1,ZaEk,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,w,7,dry,yes,0,2.14,
AVA,1,ZaEk,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,w,7,dry,yes,0,2.15,
AVA,1,ZaEk,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,w,7,dry,yes,0,2.16,
AVA,1,ZaEk,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,w,7,dry,yes,NA,3.9,
AVA,2,ApMe,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e,5,dry,no,0,1.1,
AVA,2,ApMe,1,11,1,0,0,SAR115,Pheidole multispina (sp. 3),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e,5,dry,no,0,1.11,small ants on multiple seeds
AVA,2,ApMe,1,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e,5,dry,no,0,1.12,"small ants on multiple seeds, SAR115"
AVA,2,ApMe,1,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e,5,dry,no,0,1.13,"small ants on multiple seeds, SAR115"
AVA,2,ApMe,1,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e,5,dry,no,0,1.14,"small ants on multiple seeds, SAR115"
AVA,2,ApMe,1,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e,5,dry,no,0,1.15,"small ants on multiple seeds, SAR115"
AVA,2,ApMe,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e,5,dry,no,8,1.16,
AVA,2,ApMe,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e,5,dry,no,1,2.1,
AVA,2,ApMe,2,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e,5,dry,no,0,2.11,"small ants in petri dish, can't tell color"
AVA,2,ApMe,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e,5,dry,no,0,2.12,
AVA,2,ApMe,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e,5,dry,no,0,2.13,
AVA,2,ApMe,2,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e,5,dry,no,0,2.14,small black ants observed in dish
AVA,2,ApMe,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e,5,dry,no,0,2.15,
AVA,2,ApMe,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e,5,dry,no,1,2.16,
AVA,2,ApMe,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e,5,dry,yes,NA,3.9,
AVA,2,CeLo,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e,4,dry,no,0,1.1,
AVA,2,CeLo,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e,4,dry,no,1,1.11,
AVA,2,CeLo,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e,4,dry,no,2,1.12,
AVA,2,CeLo,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e,4,dry,no,0,1.13,
AVA,2,CeLo,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e,4,dry,no,0,1.14,
AVA,2,CeLo,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e,4,dry,no,0,1.15,
AVA,2,CeLo,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e,4,dry,no,7,1.16,
AVA,2,CeLo,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e,4,dry,yes,0,2.1,
AVA,2,CeLo,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e,4,dry,yes,0,2.11,
AVA,2,CeLo,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e,4,dry,yes,0,2.12,
AVA,2,CeLo,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e,4,dry,yes,0,2.13,
AVA,2,CeLo,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e,4,dry,yes,0,2.14,
AVA,2,CeLo,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e,4,dry,yes,0,2.15,
AVA,2,CeLo,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e,4,dry,yes,0,2.16,
AVA,2,CeLo,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e,4,dry,yes,NA,3.9,
AVA,2,CoVi,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e,6,dry,no,0,1.1,
AVA,2,CoVi,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e,6,dry,no,0,1.11,
AVA,2,CoVi,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e,6,dry,no,0,1.12,
AVA,2,CoVi,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e,6,dry,no,0,1.13,
AVA,2,CoVi,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e,6,dry,no,0,1.14,
AVA,2,CoVi,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e,6,dry,no,0,1.15,
AVA,2,CoVi,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e,6,dry,no,2,1.16,
AVA,2,CoVi,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e,6,dry,no,0,2.1,
AVA,2,CoVi,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e,6,dry,no,0,2.11,
AVA,2,CoVi,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e,6,dry,no,0,2.12,
AVA,2,CoVi,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e,6,dry,no,0,2.13,
AVA,2,CoVi,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e,6,dry,no,0,2.14,
AVA,2,CoVi,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e,6,dry,no,0,2.15,
AVA,2,CoVi,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e,6,dry,no,0,2.16,
AVA,2,CoVi,3,9,1,0,0,SAR130,Pheidole multispina (sp. 3),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e,6,dry,no,NA,3.9,crawling around dish
AVA,2,FiIn,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e,2,dry,no,0,1.1,
AVA,2,FiIn,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e,2,dry,no,0,1.11,
AVA,2,FiIn,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e,2,dry,no,0,1.12,
AVA,2,FiIn,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e,2,dry,no,0,1.13,
AVA,2,FiIn,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e,2,dry,no,0,1.14,
AVA,2,FiIn,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e,2,dry,no,0,1.15,
AVA,2,FiIn,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e,2,dry,no,6,1.16,
AVA,2,FiIn,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e,2,dry,no,0,2.1,
AVA,2,FiIn,2,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e,2,dry,no,0,2.11,"small ants in dish, can't tell color"
AVA,2,FiIn,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e,2,dry,no,0,2.12,
AVA,2,FiIn,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e,2,dry,no,0,2.13,
AVA,2,FiIn,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e,2,dry,no,0,2.14,
AVA,2,FiIn,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e,2,dry,no,0,2.15,
AVA,2,FiIn,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e,2,dry,no,1,2.16,
AVA,2,FiIn,3,9,1,0,0,SAR129,Wasmannia auropunctata,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e,2,dry,no,NA,3.9,crawling around dish
AVA,2,GuUl,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e,7,dry,no,3,1.1,
AVA,2,GuUl,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e,7,dry,no,0,1.11,
AVA,2,GuUl,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e,7,dry,no,0,1.12,
AVA,2,GuUl,1,13,SAR120,SAR120,SAR120,SAR120,Cyphomyrmex rimosus,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,e,7,dry,no,2,1.13,
AVA,2,GuUl,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e,7,dry,no,0,1.14,
AVA,2,GuUl,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e,7,dry,no,0,1.15,
AVA,2,GuUl,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e,7,dry,no,5,1.16,
AVA,2,GuUl,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e,7,dry,yes,0,2.1,
AVA,2,GuUl,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e,7,dry,yes,0,2.11,
AVA,2,GuUl,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e,7,dry,yes,0,2.12,
AVA,2,GuUl,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e,7,dry,yes,0,2.13,
AVA,2,GuUl,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e,7,dry,yes,0,2.14,
AVA,2,GuUl,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e,7,dry,yes,0,2.15,
AVA,2,GuUl,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e,7,dry,yes,0,2.16,
AVA,2,GuUl,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e,7,dry,yes,NA,3.9,
AVA,2,HiAl,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e,9,dry,no,0,1.1,
AVA,2,HiAl,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e,9,dry,no,0,1.11,
AVA,2,HiAl,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e,9,dry,no,0,1.12,
AVA,2,HiAl,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e,9,dry,no,1,1.13,
AVA,2,HiAl,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e,9,dry,no,0,1.14,
AVA,2,HiAl,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e,9,dry,no,0,1.15,
AVA,2,HiAl,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e,9,dry,no,5,1.16,
AVA,2,HiAl,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e,9,dry,no,0,2.1,
AVA,2,HiAl,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e,9,dry,no,0,2.11,
AVA,2,HiAl,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e,9,dry,no,0,2.12,
AVA,2,HiAl,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e,9,dry,no,0,2.13,
AVA,2,HiAl,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e,9,dry,no,0,2.14,
AVA,2,HiAl,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e,9,dry,no,0,2.15,
AVA,2,HiAl,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e,9,dry,no,0,2.16,
AVA,2,HiAl,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e,9,dry,no,NA,3.9,
AVA,2,JaCo,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e,12,dry,no,0,1.1,
AVA,2,JaCo,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e,12,dry,no,0,1.11,
AVA,2,JaCo,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e,12,dry,no,0,1.12,
AVA,2,JaCo,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e,12,dry,no,0,1.13,
AVA,2,JaCo,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e,12,dry,no,1,1.14,
AVA,2,JaCo,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e,12,dry,no,0,1.15,
AVA,2,JaCo,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e,12,dry,no,2,1.16,
AVA,2,JaCo,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e,12,dry,no,0,2.1,
AVA,2,JaCo,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e,12,dry,no,0,2.11,
AVA,2,JaCo,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e,12,dry,no,0,2.12,
AVA,2,JaCo,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e,12,dry,no,0,2.13,
AVA,2,JaCo,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e,12,dry,no,0,2.14,
AVA,2,JaCo,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e,12,dry,no,0,2.15,
AVA,2,JaCo,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e,12,dry,no,1,2.16,
AVA,2,JaCo,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e,12,dry,no,NA,3.9,
AVA,2,LuSe,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e,3,dry,no,0,1.1,
AVA,2,LuSe,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e,3,dry,no,0,1.11,
AVA,2,LuSe,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e,3,dry,no,0,1.12,
AVA,2,LuSe,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e,3,dry,no,0,1.13,
AVA,2,LuSe,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e,3,dry,no,0,1.14,
AVA,2,LuSe,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e,3,dry,no,0,1.15,
AVA,2,LuSe,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e,3,dry,no,0,1.16,
AVA,2,LuSe,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e,3,dry,no,0,2.1,
AVA,2,LuSe,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e,3,dry,no,0,2.11,
AVA,2,LuSe,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e,3,dry,no,0,2.12,
AVA,2,LuSe,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e,3,dry,no,0,2.13,
AVA,2,LuSe,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e,3,dry,no,0,2.14,
AVA,2,LuSe,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e,3,dry,no,0,2.15,
AVA,2,LuSe,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e,3,dry,no,0,2.16,
AVA,2,LuSe,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e,3,dry,no,NA,3.9,
AVA,2,OcPy,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e,8,dry,no,1,1.1,
AVA,2,OcPy,1,11,SAR116,SAR116,SAR116,SAR116,Paratrachymyrmex cornetzi,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,e,8,dry,no,4,1.11,
AVA,2,OcPy,1,12,SAR118,SAR118,SAR118,SAR118,Mycetomoellerius isthmicus,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,e,8,dry,no,3,1.12,
AVA,2,OcPy,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e,8,dry,no,0,1.13,
AVA,2,OcPy,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e,8,dry,no,0,1.14,
AVA,2,OcPy,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e,8,dry,no,1,1.15,
AVA,2,OcPy,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e,8,dry,no,1,1.16,
AVA,2,OcPy,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e,8,dry,yes,0,2.1,
AVA,2,OcPy,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e,8,dry,yes,0,2.11,
AVA,2,OcPy,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e,8,dry,yes,0,2.12,
AVA,2,OcPy,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e,8,dry,yes,0,2.13,
AVA,2,OcPy,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e,8,dry,yes,0,2.14,
AVA,2,OcPy,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e,8,dry,yes,0,2.15,
AVA,2,OcPy,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e,8,dry,yes,0,2.16,
AVA,2,OcPy,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e,8,dry,yes,NA,3.9,
AVA,2,TrBl,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e,10,dry,no,0,1.1,
AVA,2,TrBl,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e,10,dry,no,0,1.11,
AVA,2,TrBl,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e,10,dry,no,0,1.12,
AVA,2,TrBl,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e,10,dry,no,1,1.13,
AVA,2,TrBl,1,14,SAR122,SAR122,SAR122,SAR122,"Mycetomoellerius zeteki, Mycetomoellerius isthmicus",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,e,10,dry,no,4,1.14,
AVA,2,TrBl,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e,10,dry,no,0,1.15,
AVA,2,TrBl,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e,10,dry,no,0,1.16,
AVA,2,TrBl,2,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e,10,dry,no,0,2.1,"small ants in petri dish, can't tell color"
AVA,2,TrBl,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e,10,dry,no,0,2.11,
AVA,2,TrBl,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e,10,dry,no,0,2.12,
AVA,2,TrBl,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e,10,dry,no,0,2.13,
AVA,2,TrBl,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e,10,dry,no,0,2.14,
AVA,2,TrBl,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e,10,dry,no,0,2.15,
AVA,2,TrBl,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e,10,dry,no,0,2.16,
AVA,2,TrBl,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e,10,dry,no,NA,3.9,
AVA,2,TrBr,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e,1,dry,no,0,1.1,
AVA,2,TrBr,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e,1,dry,no,0,1.11,
AVA,2,TrBr,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e,1,dry,no,0,1.12,
AVA,2,TrBr,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e,1,dry,no,0,1.13,
AVA,2,TrBr,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e,1,dry,no,0,1.14,
AVA,2,TrBr,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e,1,dry,no,0,1.15,
AVA,2,TrBr,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e,1,dry,no,0,1.16,
AVA,2,TrBr,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e,1,dry,no,0,2.1,
